# Sources: Mozc symbol.tsv (BSD-3-Clause); EDRDG EDICT2 (CC BY-SA 4.0)
くりかえし	〃	記号
くりかえし	々	記号
くるぜいろ	₢	記号
くるぜいろ	㌚	記号
くるぜいろきごう	₢	記号
くるまいす	♿	記号
くるまへん	車	記号
くれじっとかーどよしんしょうかいようたんまつ	CAT	名詞
くろ	黑	記号
くろす	✙	記号
くろす	✚	記号
くろす	✛	記号
くろす	✜	記号
くろす	✝	記号
くろす	✞	記号
くろす	✟	記号
くろす	✠	記号
くろすさいとすくりぷてぃんぐ	XSS	名詞
くろすさいとすくりぷと	XSS	名詞
くろすらんげーじじょうほうけんさく	CLIR	名詞
くろぬり	▓	記号
くろほし	★	記号
くろぼし	★	記号
くろまる	●	記号
くろーね	㌛	記号
くろーばー	♧	記号
くろーばー	♣	記号
くろーばー	☘	記号
ぐあらにー	₲	記号
ぐあらにーきごう	₲	記号
ぐうのあし	禸	記号
ぐざい	Ξ	記号
ぐざい	ξ	記号
ぐらふぃかるかーねるしすてむ	GKS	名詞
ぐらふぃかるゆーざいんたふぇーす	GUI	名詞
ぐらふぃくすちゅうかくけい	GKS	名詞
ぐらふぃっくすぷろせしんぐゆにっと	GPU	名詞
ぐらふぃっくすわーくすてーしょん	GWS	名詞
ぐらむ	㌘	記号
ぐらむとん	㌙	記号
ぐらーぶ	｀	記号
ぐらーぶ	À	記号
ぐらーぶ	È	記号
ぐらーぶ	Ì	記号
ぐらーぶ	Ò	記号
ぐらーぶ	Ù	記号
ぐらーぶ	à	記号
ぐらーぶ	è	記号
ぐらーぶ	ì	記号
ぐらーぶ	ò	記号
ぐらーぶ	ù	記号
ぐりぶな	₴	記号
ぐりぶなきごう	₴	記号
ぐるーぷあいでぃー	GID	名詞
ぐるーぷぶんりきゃらくた	GS	名詞
けい	Ｋ	記号
けい	ｋ	記号
けいえいじょうほうしすてむ	MIS	名詞
けいがしら	彐	記号
けいがしら	彑	記号
けいがまえ	冂	記号
けいこく	⚠	記号
けいさん	∈	記号
けいさん	∉	記号
けいさん	∋	記号
けいさん	∌	記号
けいさん	⊆	記号
けいさん	⊇	記号
けいさん	⊂	記号
けいさん	⊃	記号
けいさん	∪	記号
けいさん	∩	記号
けいさん	∧	記号
けいさん	∨	記号
けいさん	¬	記号
けいさん	⇒	記号
けいさん	⇔	記号
けいさん	∀	記号
けいさん	∃	記号
けいさん	∠	記号
けいさん	⊥	記号
けいさん	⊿	記号
けいさん	⌒	記号
けいさん	∂	記号
けいさん	∇	記号
けいさん	≡	記号
けいさん	≒	記号
けいさん	≪	記号
けいさん	≫	記号
けいさん	√	記号
けいさん	∽	記号
けいさん	∝	記号
けいさん	∵	記号
けいさん	∫	記号
けいさんきしゅつりょくまいくろふぃるみんぐ	COM	名詞
けいさんきずけいしょり	CG	名詞
けいさんきせっけいげんご	CDL	名詞
けいせん	─	記号
けいせん	│	記号
けいせん	┌	記号
けいせん	┐	記号
けいせん	┘	記号
けいせん	└	記号
けいせん	├	記号
けいせん	┬	記号
けいせん	┤	記号
けいせん	┴	記号
けいせん	┼	記号
けいせん	━	記号
けいせん	┃	記号
けいせん	┏	記号
けいせん	┓	記号
けいせん	┛	記号
けいせん	┗	記号
けいせん	┣	記号
けいせん	┳	記号
けいせん	┫	記号
けいせん	┻	記号
けいせん	╋	記号
けいせん	┠	記号
けいせん	┯	記号
けいせん	┨	記号
けいせん	┷	記号
けいせん	┿	記号
けいせん	┝	記号
けいせん	┰	記号
けいせん	┥	記号
けいせん	┸	記号
けいせん	╂	記号
けいろせきぶん	∮	記号
けがわ	皮	記号
けものへん	犭	記号
けりゅけいおん	☤	記号
けんさくかくちょうせいせい	RAG	名詞
けんてん	﹅	記号
けんてん	﹆	記号
けー	Ｋ	記号
けー	ｋ	記号
けーす	㌜	記号
げた	〓	記号
げつ	(月)	記号
げつよう	(月)	記号
げつよう	㈪	記号
げつようび	(月)	記号
げつようび	㈪	記号
げんきんじどうとりひきそうち	ATM	名詞
げー	Г	記号
げー	г	記号
こう	爻	記号
こういきつうかふぃるた	HPF	名詞
こうかっこ	〔〕	記号
こうかっこ	〘〙	記号
こうがくしきまーくよみとりそうち	OMR	名詞
こうがくしきもじにんしき	OCR	名詞
こうがくしきもじよみとりそうち	OCR	名詞
こうがくてきもじにんしき	OCR	名詞
こうがくもじにんしき	OCR	名詞
こうそくしりあるいんたーふぇーす	HSSI	名詞
こうそくたじゅうしゅうはいしんそうち	HTDM	名詞
こうそくぺーじもーど	FPM	名詞
こうぞうかしょうかいげんご	SQL	名詞
こうぞうかといあわせげんご	SQL	名詞
こうぞうかぶんせき	SA	名詞
こうたいいきそうごうでぃじたるつうしんもう	B-ISDN	名詞
こうたいいきねっとわーく	WAN	名詞
こうたいもじ	BS	名詞
こうちゃ	☕	記号
こうどこうつうしすてむ	ITS	名詞
こうどつうしんしすてむそうごせつぞく	HATS	名詞
こうないこうかんき	PBX	名詞
こうないつうしんもう	LAN	名詞
こうないでんわこうかんき	PBX	名詞
こがきもじ	ぁ	記号
こがきもじ	ぃ	記号
こがきもじ	ぅ	記号
こがきもじ	ぇ	記号
こがきもじ	ぉ	記号
こがきもじ	っ	記号
こがきもじ	ゃ	記号
こがきもじ	ゅ	記号
こがきもじ	ょ	記号
こがきもじ	ゎ	記号
こがきもじ	ァ	記号
こがきもじ	ィ	記号
こがきもじ	ゥ	記号
こがきもじ	ェ	記号
こがきもじ	ォ	記号
こがきもじ	ヵ	記号
こがきもじ	ヶ	記号
こがきもじ	ッ	記号
こがきもじ	ャ	記号
こがきもじ	ュ	記号
こがきもじ	ョ	記号
こがきもじ	ヮ	記号
こくさいちくじかんこうぶつでーたしすてむ	ISDS	名詞
こくさいつうかきごう	¤	記号
こくさいでんきひょうじゅんかいぎ	IEC	名詞
こくさいひょうじゅんちくじかんこうぶつばんごう	ISSN	名詞
こくさいふごうかもじしゅうごう	UCS	名詞
こざとへん	阜	記号
こざとへん	阝	記号
こじんこみゅにけーしょんさーびす	PCS	名詞
こじんつうしんさーびす	PCS	名詞
こていきおくそうち	ROM	名詞
こていでぃすく	HD	名詞
こていびっとれーと	CBR	名詞
こども	子	記号
こどもへん	子	記号
こねくしょんかんり	CMT	名詞
こねくしょんきょかせいぎょ	CAC	名詞
こぴーらいと	©	記号
こぼる	COBOL	名詞
こまぬき	廾	記号
こまんど	⌘	記号
こまんどきー	⌘	記号
こまんどこむ	COMMAND.COM	名詞
こまんどらいんいんたーふぇいす	CLI	名詞
こむ	COM	名詞
こめ	※	記号
こめじるし	※	記号
こめっと	☄	記号
こめへん	米	記号
こゆうひょうげん	NE	名詞
こゆうひょうげんちゅうしゅつ	NER	名詞
こるな	㌝	記号
こるば	CORBA	名詞
ころもへん	衤	記号
ころん	：	記号
ころん	₡	記号
ころんきごう	₡	記号
こん	丨	記号
こん	艮	記号
こんごう	√	記号
こんごう	∛	記号
こんごう	∜	記号
こんづくり	艮	記号
こんてんつかんりしすてむ	CMS	名詞
こんてんつでりばりーねっとわーく	CDN	名詞
こんてんつはいしんねっとわーく	CDN	名詞
こんぴゅーたきんきゅうたいおうせんたー	JPCERT-CC	名詞
こんぴゅーたぐらふぃくすいんたふぇーす	CGI	名詞
こんぴゅーたとうごうせいさん	CIM	名詞
こんぴゅーたばいかいげんご	CMC	名詞
こんぴゅーたーえんようせいさん	CAM	名詞
こんぴゅーたーえんようせっけい	CAD	名詞
こんふぃぐしす	CONFIG.SYS	名詞
こんま	，	記号
こんま	❜	記号
こーしょん	☡	記号
こーひー	☕	記号
こーぽ	㌞	記号
ごうじ	ゟ	記号
ごうじ	Æ	記号
ごうじ	æ	記号
ごうじ	ß	記号
ごうじ	ẞ	記号
ごうどう	≡	記号
ごかく	⬠	記号
ごかく	⬟	記号
ごて	☖	記号
ごま	﹅	記号
ごんべん	言	記号
ごんべん	訁	記号
さいかいびっと	LSB	名詞
さいくる	㌟	記号
さいころ	⚀	記号
さいころ	⚁	記号
さいころ	⚂	記号
さいころ	⚃	記号
さいころ	⚄	記号
さいころ	⚅	記号
さいしょうゆうこうすうじ	LSD	名詞
さいしょうゆうこうびっと	LSB	名詞
さいじつ	㉀	記号
さいじょういびっと	MSB	名詞
さいだいゆうこうすうじ	MSD	名詞
さいだいゆうこうびっと	MSB	名詞
さかな	𓆛	記号
さかな	𓆜	記号
さかな	𓆝	記号
さかな	𓆞	記号
さかな	𓆟	記号
さかな	𓆡	記号
さくいんじゅんあくせすほうしき	ISAM	名詞
さくいんじゅんじあくせすほうしき	ISAM	名詞
さじ	匕	記号
さじのひ	匕	記号
さそりざ	♏	記号
さとへん	里	記号
さどういそうへんいへんちょう	DPSK	名詞
さぽーとべくたーましん	SVM	名詞
さむらい	士	記号
さむらいかんむり	士	記号
さん	＂	記号
さん	彡	記号
さんかく	∴	記号
さんかく	△	記号
さんかく	▲	記号
さんかく	▽	記号
さんかく	▼	記号
さんかく	▷	記号
さんかく	▶	記号
さんかく	◁	記号
さんかく	◀	記号
さんかく	⊿	記号
さんかく	∵	記号
さんかくけい	⊿	記号
さんげんぱい	🀄︎	記号
さんげんぱい	🀅	記号
さんげんぱい	🀆	記号
さんじゅつえんざんきこう	ALU	名詞
さんじゅつえんざんそうち	ALU	名詞
さんじゅつろんりえんざんきこう	ALU	名詞
さんじゅつろんりえんざんそうち	ALU	名詞
さんじょうこん	∛	記号
さんずい	氵	記号
さんそー	🀒	記号
さんちーむ	㌠	記号
さんづくり	彡	記号
さんてん	…	記号
さんてん	︙	記号
さんてん	⋮	記号
さんてん	⋯	記号
さんてん	⋰	記号
さんてん	⋱	記号
さんてんりーだ	…	記号
さんてんりーだ	︙	記号
さんてんりーだ	⋮	記号
さんてんりーだ	⋯	記号
さんてんりーだ	⋰	記号
さんてんりーだ	⋱	記号
さんてんりーだー	…	記号
さんてんりーだー	︙	記号
さんてんりーだー	⋮	記号
さんてんりーだー	⋯	記号
さんてんりーだー	⋰	記号
さんてんりーだー	⋱	記号
さんぴん	🀛	記号
さんぽがわ	巛	記号
さんまん	🀉	記号
さんわん	🀉	記号
さーかむふれっくす	Â	記号
さーかむふれっくす	Ê	記号
さーかむふれっくす	Î	記号
さーかむふれっくす	Ô	記号
さーかむふれっくす	Û	記号
さーかむふれっくす	â	記号
さーかむふれっくす	ê	記号
さーかむふれっくす	î	記号
さーかむふれっくす	ô	記号
さーかむふれっくす	û	記号
さーと	CERT	名詞
さーびすあくせすてん	SAP	名詞
さーびすあくせすぽいんと	SAP	名詞
さーびすでーたたんい	SDU	名詞
さーびすとうごうでぃじたるもう	ISDN	名詞
さーびすひんしつ	QOS	名詞
ざいだんほうじん	㈶	記号
しお	鹵	記号
しかく	◇	記号
しかく	◆	記号
しかく	□	記号
しかく	■	記号
しかく	▓	記号
しかく	▢	記号
しかく	▣	記号
しかく	▤	記号
しかく	▥	記号
しかく	▦	記号
しかく	▧	記号
しかく	▨	記号
しかく	▩	記号
しかく	❏	記号
しかく	❐	記号
しかく	❑	記号
しかく	❒	記号
しがいせんしょうきょがたいーぷろむ	UV-EPROM	名詞
しきがまえ	弋	記号
しきべつめい	DN	名詞
しぐ	SIG	名詞
しぐま	Σ	記号
しぐま	σ	記号
しぐま	ς	記号
しぐま	∑	記号
しけんたいしょう	IUT	名詞
しけんたいしょうしすてむ	SUT	名詞
しこうして	而	記号
しざいしょようりょうけいかく	MRP	名詞
ししざ	♌	記号
ししゃー	Щ	記号
ししゃー	щ	記号
しすく	CISC	名詞
しすてむいんてぐれーしょん	SI	名詞
しすてむてきごうせいしけんほうこくしょ	SCTR	名詞
しすてむねっとわーくあーきてくちゃ	SNA	名詞
しせつかんりりょういき	PRMD	名詞
しせつでぃれくとりかんりりょういき	PRDMD	名詞
しぜんげんごしょり	NLP	名詞
しぜんげんごりかい	NLU	名詞
しぜんすう	ℕ	記号
した	＿	記号
した	↓	記号
した	㊦	記号
した	⇓	記号
した	⇣	記号
した	⇩	記号
したあ	ₐ	記号
したえ	ₑ	記号
したえ	ₔ	記号
したお	ₒ	記号
したごころ	㣺	記号
したつき	₀	記号
したつき	₁	記号
したつき	₂	記号
したつき	₃	記号
したつき	₄	記号
したつき	₅	記号
したつき	₆	記号
したつき	₇	記号
したつき	₈	記号
したつき	₉	記号
したつき	₊	記号
したつき	₋	記号
したつき	₌	記号
したつき	₍	記号
したつき	₎	記号
したつき	ₐ	記号
したつき	ₑ	記号
したつき	ₒ	記号
したつき	ₓ	記号
したつき	ₔ	記号
したつきあ	ₐ	記号
したつきえ	ₑ	記号
したつきえ	ₔ	記号
したつきお	ₒ	記号
したへ	☟	記号
したみず	氺	記号
したや	↓	記号
したや	⇓	記号
したや	⇣	記号
したや	⇩	記号
しちゃー	Щ	記号
しちゃー	щ	記号
しにょう	支	記号
しふとあうと	SO	名詞
しふといん	SI	名詞
しめ	〆	記号
しめす	示	記号
しめす	礻	記号
しめすへん	示	記号
しめすへん	礻	記号
しゃしゃかんつうしん	IVC	名詞
しゃせん	／	記号
しゃせん	＼	記号
しゃせん	\	記号
しゃだんほうじん	㈳	記号
しゃー	Ш	記号
しゃー	ш	記号
しゃー	🀂	記号
しゃーぷ	＃	記号
しゃーぷ	♯	記号
しゅうかいせきぶん	∮	記号
しゅうきじょうちょうけんさ	CRC	名詞
しゅうごう	∈	記号
しゅうごう	∉	記号
しゅうごう	∋	記号
しゅうごう	∌	記号
しゅうごう	⊆	記号
しゅうごう	⊇	記号
しゅうごう	⊂	記号
しゅうごう	⊃	記号
しゅうごう	∪	記号
しゅうごう	∩	記号
しゅうごう	∧	記号
しゅうごう	∨	記号
しゅうごう	¬	記号
しゅうはすうたじゅう	FDD	名詞
しゅうはすうぶんかつたじゅう	FDM	名詞
しゅうはすうぶんわりまるちぷれくさ	FDM	名詞
しゅかんきかんかんりりょういき	ADMD	名詞
しゅかんきかんでぃれくとりかんりりょういき	ADDMD	名詞
しゅくしょうめいれいせっとこんぴゅーた	RISC	名詞
しゅくじつ	㈷	記号
しゅはいせんばん	MDF	名詞
しゅわ	ə	記号
しゅわ	ɚ	記号
しゅわー	ə	記号
しゅわー	ɚ	記号
しょうがしら	小	記号
しょうきぼげんごもでる	SLM	名詞
しょうぎ	☖	記号
しょうぎ	☗	記号
しょうぎ	⛉	記号
しょうぎ	⛊	記号
しょうとつけんしゅつ	CD	名詞
しょうなり	＜	記号
しょうなり	≪	記号
しょうなりいこーる	≦	記号
しょうひょう	™	記号
しょうへん	爿	記号
しょうわ	㍼	記号
しょきち	IV	名詞
しょくへん	食	記号
しょくへん	𩙿	記号
しょくへん	飠	記号
しょしきおくり	FF	名詞
しようぱらめーたせいぎょ	UPC	名詞
しようりつぱらめーたせいぎょ	UPC	名詞
しりあるえーてぃーえー	SATA	名詞
しりあるらいんいんたーねっとぷろとこる	SLIP	名詞
しりんぐ	㌡	記号
しろごま	﹆	記号
しろへん	白	記号
しろほし	☆	記号
しろぼし	☆	記号
しろまる	○	記号
しろまる	◯	記号
しん	辛	記号
しんくろなすでぃーらむ	SDRAM	名詞
しんごうたいざつおんひ	SNR	名詞
しんしぇける	₪	記号
しんしぇけるきごう	₪	記号
しんにゅう	辵	記号
しんにゅう	辶	記号
しんにょう	辵	記号
しんにょう	辶	記号
しんのたつ	辰	記号
しんれんぽうひょうかきじゅん	FTSC	名詞
しー	Ｃ	記号
しー	ｃ	記号
しーしー	㏄	記号
しーた	Θ	記号
しーた	θ	記号
しーぷらすぷらすげんご	C++	名詞
じぇい	Ｊ	記号
じぇい	ｊ	記号
じぇねりっくせるそくどあるごりずむ	GCRA	名詞
じぇー	Ж	記号
じぇー	ж	記号
じぇー	Ｊ	記号
じぇー	ｊ	記号
じかんたじゅう	TDD	名詞
じかんぶんかつたげんせつぞくほうしき	TDMA	名詞
じきいんくもじにんしき	MICR	名詞
じきいんくもじよみとりそうち	MICR	名詞
じきもじよみとりそうち	MCR	名詞
じす	〄	記号
じっこうふくしゃでんりょく	ERP	名詞
じっすう	ℝ	記号
じどうこうくうかんせい	AATC	名詞
じどうさいそうしんようきゅう	ARQ	名詞
じどうさいそうようきゅう	ARQ	名詞
じどうしきこうないこうかんき	PABX	名詞
じどうしきこうないこうかんき	PBX	名詞
じどうしゅうはすうせいぎょ	AFC	名詞
じどうでんあつきりかえ	ALS	名詞
じどうでーたしゅうしゅう	ADA	名詞
じどうぷろぐらむつーる	APT	名詞
じどうほんやく	MT	名詞
じどうぼりゅーむにんしき	AVR	名詞
じどうぼりゅーむにんしききのう	AVR	名詞
じどうゆうせんじゅんいぐるーぷ	APG	名詞
じどうよきんしはらいき	ATM	名詞
じどうよびだしそうち	ACU	名詞
じどうりとくせいぎょ	AGC	名詞
じむきかいか	OA	名詞
じゃのめ	◉	記号
じゅうじ	✙	記号
じゅうじ	✚	記号
じゅうじ	✛	記号
じゅうじ	✜	記号
じゅうじ	✝	記号
じゅうじ	✞	記号
じゅうじ	✟	記号
じゅうじ	✠	記号
じゅうじか	✙	記号
じゅうじか	✚	記号
じゅうじか	✛	記号
じゅうじか	✜	記号
じゅうじか	✝	記号
じゅうじか	✞	記号
じゅうじか	✟	記号
じゅうじか	✠	記号
じゅうじぬり	▦	記号
じゅうてん	ヽ	記号
じゅうてん	ヾ	記号
じゅうてん	ゝ	記号
じゅうてん	ゞ	記号
じゅうてん	〃	記号
じゅうてん	々	記号
じゅしんせんよう	RO	名詞
じゅねっと	JUNET	名詞
じゅんかいじょうちょうけんさ	CRC	名詞
じゅんかいせーるすまんのもんだい	TSP	名詞
じゅんへんせいほう	BSAM	名詞
じょう	㊤	記号
じょうじ	ヽ	記号
じょうじ	ヾ	記号
じょうじ	ゝ	記号
じょうじ	ゞ	記号
じょうじ	〃	記号
じょうじ	々	記号
じょうほうこうかんようあめりかひょうじゅんこーど	ASCII	名詞
じょうほうしげんかんり	IRM	名詞
じょうほうしげんじしょしすてむ	IRDS	名詞
じょうほうしょりぎじゅつしゃしけん	NEIPT	名詞
じょぶせいぎょげんご	JCL	名詞
じょーかー	🀪	記号
じょーじあらり	₾	記号
じんこうちのう	AI	名詞
じんこうちょうちのう	ASI	名詞
じー	Ｇ	記号
じー	ｇ	記号
じーた	Ζ	記号
じーた	ζ	記号
すい	(水)	記号
すいせい	☿	記号
すいちょく	⊥	記号
すいちょくじょうちょうけんさ	VRC	名詞
すいちょくどうきしんごう	VSYNC	名詞
すいちょくぱりてぃちぇっく	VRC	名詞
すいちょくほうこうしょしきおくり	VT	名詞
すいにゅう	夊	記号
すいにょう	夊	記号
すいへいほうこうきぐうけんさ	LRC	名詞
すいよう	(水)	記号
すいよう	㈬	記号
すいようび	(水)	記号
すいようび	㈬	記号
すうがく	＋	記号
すうがく	−	記号
すうがく	±	記号
すうがく	∓	記号
すうがく	×	記号
すうがく	÷	記号
すうがく	＝	記号
すうがく	≠	記号
すうがく	＜	記号
すうがく	＞	記号
すうがく	≦	記号
すうがく	≧	記号
すうがく	∞	記号
すうがく	∴	記号
すうがく	∈	記号
すうがく	∉	記号
すうがく	∋	記号
すうがく	∌	記号
すうがく	⊆	記号
すうがく	⊇	記号
すうがく	⊂	記号
すうがく	⊃	記号
すうがく	∪	記号
すうがく	∩	記号
すうがく	∧	記号
すうがく	∨	記号
すうがく	¬	記号
すうがく	⇒	記号
すうがく	⇔	記号
すうがく	∀	記号
すうがく	∃	記号
すうがく	∠	記号
すうりけいかくしすてむ	MPS	名詞
すかじー	SCSI	名詞
すきへん	耒	記号
すたてぃっくらむ	SRAM	名詞
すたてぃっくらんだむあくせすめもり	SRAM	名詞
すたんだーどみでぃふぁいる	SMF	名詞
すてがな	ぁ	記号
すてがな	ぃ	記号
すてがな	ぅ	記号
すてがな	ぇ	記号
すてがな	ぉ	記号
すてがな	っ	記号
すてがな	ゃ	記号
すてがな	ゅ	記号
すてがな	ょ	記号
すてがな	ゎ	記号
すてがな	ァ	記号
すてがな	ィ	記号
すてがな	ゥ	記号
すてがな	ェ	記号
すてがな	ォ	記号
すてがな	ヵ	記号
すてがな	ヶ	記号
すてがな	ッ	記号
すてがな	ャ	記号
すてがな	ュ	記号
すてがな	ョ	記号
すてがな	ヮ	記号
すでのつくり	无	記号
すでのつくり	旡	記号
すとりーみんぐえすあいえむでぃーかくちょうめいれい	SSE	名詞
すのぼる	SNOBOL	名詞
すべて	∀	記号
すべての	∀	記号
すぺくとるはば	FWHM	名詞
すぺすみろ	₷	記号
すぺーす	　	記号
すぺーす	␣	記号
すぺーど	♤	記号
すぺーど	♠	記号
すぺーどえーす	🂡	記号
すぺーどかばろ	🂬	記号
すぺーどきんぐ	🂮	記号
すぺーどくいーん	🂭	記号
すぺーどじゃっく	🂫	記号
すぺーどないと	🂬	記号
すらっしゅ	／	記号
すらっしゅ	＼	記号
すらっしゅ	\	記号
すらっしゅ	Ø	記号
すらっしゅ	ø	記号
すりっぷ	SLIP	名詞
すーそー	🀓	記号
すーぴん	🀜	記号
すーまん	🀊	記号
すーわん	🀊	記号
ずけい	☆	記号
ずけい	★	記号
ずけい	○	記号
ずけい	●	記号
ずけい	◎	記号
ずけい	◉	記号
ずけい	⦿	記号
ずけい	◇	記号
ずけい	◆	記号
ずけい	□	記号
ずけい	■	記号
ずけい	△	記号
ずけい	▲	記号
ずけい	▽	記号
ずけい	▼	記号
ずけい	▷	記号
ずけい	▶	記号
ずけい	◁	記号
ずけい	◀	記号
ずけい	⬠	記号
ずけい	⬟	記号
ずけい	⬭	記号
ずけい	⬬	記号
ずけい	⬯	記号
ずけい	⬮	記号
ずけい	❍	記号
ずけい	❏	記号
ずけい	❐	記号
ずけい	❑	記号
ずけい	❒	記号
ずけい	❖	記号
ずけいきじゅつし	PD	名詞
せい	齊	記号
せい	斉	記号
せいきかそうちざひょう	NDC	名詞
せいきかとうえいざひょうけい	NPC	名詞
せいぎょかんそくてん	PCO	名詞
せいぎょてん	CM	名詞
せいぎょりょういき	CA	名詞
せいざ	♈	記号
せいざ	♉	記号
せいざ	♊	記号
せいざ	♋	記号
せいざ	♌	記号
せいざ	♍	記号
せいざ	♎	記号
せいざ	♏	記号
せいざ	♐	記号
せいざ	♑	記号
せいざ	♒	記号
せいざ	♓	記号
せいすう	ℤ	記号
せいぞうせきにん	PL	名詞
せかいざひょう	WC	名詞
せかいざひょうけい	WC	名詞
せかいじょうほういんふら	GII	名詞
せきしゅうごう	∩	記号
せきぶん	∫	記号
せきぶん	∬	記号
せきぶん	∮	記号
せくしょん	§	記号
せくしょん	¶	記号
せくしょん	❡	記号
せしょんぷろとこるきかい	SPM	名詞
せっし	℃	記号
せっし	°C	記号
せでぃ	₵	記号
せでぃきごう	₵	記号
せでぃーゆ	Ç	記号
せでぃーゆ	ç	記号
せみころん	；	記号
せるそんしつぷらいおりてぃ	CLP	名詞
せるちえんへんどう	CDV	名詞
せん	＂	記号
せん	彡	記号
せんせいじゅつ	♀	記号
せんせいじゅつ	♂	記号
せんせいじゅつ	☿	記号
せんせいじゅつ	♁	記号
せんせいじゅつ	♃	記号
せんせいじゅつ	♄	記号
せんせいじゅつ	♅	記号
せんせいじゅつ	♆	記号
せんせいじゅつ	♇	記号
せんそくどいってい	CLV	名詞
せんち	㌢	記号
せんちめーとる	㎝	記号
せんて	☗	記号
せんと	¢	記号
せんと	㌣	記号
せーるすふぉーすおーとめーしょん	SFA	名詞
ぜぇー	З	記号
ぜぇー	з	記号
ぜたばいと	ZB	名詞
ぜっと	Ｚ	記号
ぜっと	ｚ	記号
ぜっともでむ	ZMODEM	名詞
ぜろ	〇	記号
ぜろちしきしょうめい	ZKP	名詞
ぜろはばすぺーす	ZWSP	名詞
ぜろふっききろく	RZ	名詞
ぜんかくだっしゅ	—	記号
ぜんべいかがくざいだん	NSF	名詞
ぜんべいじょうほういんふらすとらくちゃ	NII	名詞
ぜー	З	記号
ぜー	з	記号
ぜーた	Ζ	記号
ぜーた	ζ	記号
そうごうでぃすくせいぎょきこう	IDC	名詞
そうしんようきゅう	RTS	名詞
そうじ	∽	記号
そうちざひょう	DC	名詞
そうちざひょうけい	DC	名詞
そうちじょうたいばいと	DSB	名詞
そうちゅう	‖	記号
そうにょう	爪	記号
そうにょう	走	記号
そうわ	∑	記号
そくじかんすう	IIFE	名詞
そふとうぇあかいはつきっと	SDK	名詞
そりっどすてーとどらいぶ	SSD	名詞
そんざい	∃	記号
そーず	🀐	記号
そーず	🀑	記号
そーず	🀒	記号
そーず	🀓	記号
そーず	🀔	記号
そーず	🀕	記号
そーず	🀖	記号
そーず	🀗	記号
そーず	🀘	記号
そーほー	SOHO	名詞
ぞう	𓃰	記号
ぞうぶん	∆	記号
ぞくさない	∉	記号
ぞくさない	∌	記号
ぞくする	∈	記号
ぞくする	∋	記号
たいいきつうかふぃるた	BPF	名詞
たいしょう	㍽	記号
たいしょうがたまるちぷろせっさ	SMP	名詞
たいしょうがたまるちぷろせっしんぐ	SMP	名詞
たいよう	☀	記号
たいよう	☼	記号
たう	Τ	記号
たう	τ	記号
たかい	高	記号
たくじょうしゅっぱん	DTP	名詞
たくみへん	工	記号
たけ	🀤	記号
たけかんむり	竹	記号
たけかんむり	⺮	記号
たじゅうでんそうそうち	FDM	名詞
たす	＋	記号
たたかいがまえ	鬥	記号
たつさき	﨑	記号
たつへん	立	記号
たて	│	記号
たて	┃	記号
たて	￤	記号
たて	丨	記号
たてさんてんりーだ	︙	記号
たてさんてんりーだー	︙	記号
たてせん	∥	記号
たてせん	‖	記号
たてせん	｜	記号
たてせん	❘	記号
たてせん	❙	記号
たてせん	❚	記号
たてにてんりーだ	︰	記号
たてにてんりーだー	︰	記号
たてぬり	▥	記号
たてぼう	∥	記号
たてぼう	‖	記号
たてぼう	｜	記号
たてぼう	￤	記号
たてぼう	❘	記号
たてぼう	❙	記号
たてぼう	❚	記号
たてぼう	丨	記号
たてりーだ	︙	記号
たてりーだ	︰	記号
たてりーだー	︙	記号
たてりーだー	︰	記号
たひんしゅちゅうしょうりょうせいさんしすてむ	FMS	名詞
たま	王	記号
たま	玊	記号
たまへん	玉	記号
たまへん	王	記号
たまへん	玊	記号
たようそにんしょう	MFA	名詞
たんい	°	記号
たんい	′	記号
たんい	″	記号
たんい	℃	記号
たんい	°C	記号
たんい	￥	記号
たんい	¥	記号
たんい	＄	記号
たんい	¢	記号
たんい	£	記号
たんい	€	記号
たんい	％	記号
たんい	Å	記号
たんい	‰	記号
たんい	㎎	記号
たんい	㎏	記号
たんい	㎜	記号
たんい	㎝	記号
たんい	㎞	記号
たんい	㎡	記号
たんい	㎥	記号
たんい	㏄	記号
たんい	¤	記号
たんい	₠	記号
たんい	₡	記号
たんい	₢	記号
たんい	₣	記号
たんい	₤	記号
たんい	₥	記号
たんい	₦	記号
たんい	₧	記号
たんい	₨	記号
たんいつしょうがいてん	SPOF	名詞
たんいりょうきんくいき	MA	名詞
たーんえー	∀	記号
だい	㈹	記号
だいがしら	大	記号
だいきおくかんりしすてむ	MSCS	名詞
だいきぼげんごもでる	LLM	名詞
だいごせだいこんぴゅーた	FGCS	名詞
だいなみっくでーたえくすちぇんじ	DDE	名詞
だいなみっくらむ	DRAM	名詞
だいなみっくりんくらいぶらり	DLL	名詞
だいなり	＞	記号
だいなり	≫	記号
だいなりいこーる	≧	記号
だいのまげあし	尢	記号
だいのまげあし	尣	記号
だいひょう	㈹	記号
だいや	◇	記号
だいや	◆	記号
だいや	♢	記号
だいや	♦	記号
だいやえーす	🃁	記号
だいやきんぐ	🃎	記号
だいやくいーん	🃍	記号
だいやじゃっく	🃋	記号
だいやないと	🃌	記号
だいようりょうきおくしすてむ	MSS	名詞
だいれくとめっせーじ	DM	名詞
だいれくとめもりーあくせす	DMA	名詞
だえん	⬭	記号
だえん	⬬	記号
だえん	⬯	記号
だえん	⬮	記号
だお	DAO	名詞
だがー	†	記号
